eval/success_goal_47,eval/success_goal_30,eval/success_goal_106,time_store,eval/success_goal_147,eval/success_goal_162,time_store_policy,eval/success_goal_14,eval/success_goal_81,eval/success_goal_12,eval/success_goal_105,eval/success_goal_141,eval/success_goal_43,eval/success_goal_179,eval/success_goal_19,eval/success_goal_1,eval/success_goal_25,eval/success_goal_136,eval/success_goal_138,eval/success_goal_96,eval/success_goal_165,eval/success_goal_50,time_recompute_reward,eval/success_goal_54,eval/success_goal_61,eval/success_goal_86,eval/success_goal_107,time_epoch,pos_rew_ratio,time_reset,eval/success_goal_51,time_scatter_data,eval/success_goal_120,time_buffer_sample,eval/success_goal_40,time_random,time_update,eval/success_goal_186,eval/success_goal_56,eval/success_goal_161,eval/success_goal_177,time_pre_replay,eval/success_goal_127,time_data_process,eval/success_goal_68,time_reward_func_update,eval/success_goal_76,eval/success_goal_151,time_goal_sampler,eval/success_goal_176,eval/success_goal_58,eval/success_goal_112,eval/success_goal_189,eval/success_goal_34,eval/success_goal_129,eval/success_goal_11,eval/success_goal_98,eval/success_goal_128,eval/success_goal_57,eval/success_goal_71,eval/success_goal_137,eval/success_goal_21,time_get_classif_samples,eval/success_goal_88,eval/success_goal_119,eval/success_goal_160,eval/success_goal_132,eval/success_goal_65,time_comm,eval/success_goal_38,eval/success_goal_63,eval/mean_Q,time_encoding,eval/success_goal_173,eval/success_goal_97,eval/success_goal_164,eval/success_goal_95,eval/success_goal_156,eval/success_goal_31,eval/success_goal_140,eval/success_goal_29,time_sample_goal,eval/success_goal_125,eval/success_goal_116,eval/success_goal_5,eval/success_goal_90,eval/success_goal_109,eval/success_goal_82,time_run_batch,eval/success_goal_46,eval/success_goal_33,time_batch,time_transition_batch,epoch_duration (s),eval/success_goal_4,time_social_partner,eval/success_goal_169,eval/success_goal_27,eval/success_goal_69,eval/success_goal_0,eval/success_goal_2,eval/success_goal_75,eval/success_goal_101,eval/success_goal_139,eval/success_goal_92,eval/success_goal_22,eval/success_goal_133,eval/success_goal_67,eval/success_goal_17,eval/success_goal_16,total_duration (s),eval/success_goal_159,eval/success_goal_89,eval/success_goal_8,eval/success_goal_84,eval/success_goal_80,eval/success_goal_48,eval/success_goal_135,eval/success_goal_39,time_env,time_argwhere,time_infer_social_partner,eval/success_goal_102,eval/success_goal_168,eval/success_goal_74,epoch,eval/success_goal_36,eval/success_goal_108,eval/success_goal_79,eval/success_goal_152,eval/success_goal_175,eval/success_goal_103,eval/success_goal_18,eval/success_goal_41,eval/success_goal_111,eval/success_goal_170,eval/success_goal_180,eval/success_goal_134,eval/success_goal_171,eval/success_goal_6,eval/success_goal_45,eval/success_goal_10,eval/success_goal_62,eval/success_goal_59,eval/success_goal_121,eval/success_goal_32,eval/success_goal_70,eval/success_goal_184,time_train,eval/success_goal_114,eval/success_goal_172,eval/success_goal_26,eval/success_goal_150,eval/success_goal_99,eval/success_goal_153,eval/success_goal_126,eval/success_goal_131,eval/success_goal_145,eval/success_goal_148,time_eval,eval/success_goal_166,eval/success_goal_110,time_reward_func_replay,eval/success_goal_73,eval/success_goal_15,eval/success_goal_93,eval/success_goal_104,eval/success_goal_91,eval/success_goal_183,eval/success_goal_64,eval/success_goal_181,eval/success_goal_28,eval/success_goal_118,time_sample_ind,eval/success_goal_174,eval/success_goal_117,eval/success_goal_77,eval/success_goal_42,eval/success_goal_49,time_info,eval/success_goal_85,eval/success_goal_113,eval/success_goal_130,eval/success_goal_149,eval/success_goal_157,eval/success_goal_37,z_current_eval_success_rate,eval/success_goal_143,eval/success_goal_35,eval/success_goal_72,eval/success_goal_190,eval/success_goal_154,eval/success_goal_124,time_rollout,eval/success_goal_144,eval/success_goal_188,time_sample_shuffle,eval/success_goal_87,eval/success_goal_167,eval/success_goal_115,time_replay,eval/success_goal_24,eval/success_goal_100,eval/success_goal_123,eval/success_goal_146,time_sample_1,eval/success_goal_3,eval/success_goal_7,eval/success_goal_9,eval/success_goal_155,eval/success_goal_44,eval/success_goal_23,episode,eval/success_goal_83,eval/success_goal_13,eval/success_goal_60,eval/success_goal_78,eval/success_goal_122,eval/success_goal_142,eval/success_goal_163,eval/success_goal_187,eval/success_goal_55,eval/success_goal_178,eval/success_goal_53,eval/success_goal_182,eval/success_goal_158,eval/success_goal_185,eval/success_goal_94,eval/success_goal_20,eval/success_goal_52,eval/success_goal_66
1.0,1.0,1.0,0.010,0.0,0.0,0.064,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.496,1.0,1.0,1.0,1.0,596.598,0.496796875,0.000,1.0,0.499,1.0,278.239,1.0,22.413,151.524,0.0,1.0,0.0,0.0,25.533,1.0,8.115,0.0,130.796,1.0,0.0,0.000,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.585,0.0,1.0,0.0,1.0,1.0,0.000,1.0,0.0,-9.568272,0.000,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.001,1.0,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,286.462,1.546,596.6782410144806,1.0,0.318,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,74467.90900063515,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.000,0.098,0.000,1.0,0.0,1.0,124,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,438.366,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14.159,0.0,1.0,204.137,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,24.738,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,1.0,0.0,0.0,1.0,0.7120418848167539,1.0,1.0,1.0,0.0,1.0,0.0,4.769,1.0,0.0,0.036,1.0,0.0,1.0,247.633,1.0,1.0,1.0,0.0,23.084,1.0,1.0,0.0,0.0,1.0,1.0,12500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1.0,1.0,1.0,0.016,0.0,0.0,0.109,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.446,1.0,1.0,1.0,1.0,463.753,0.496015625,0.000,1.0,0.422,1.0,277.872,1.0,21.351,151.598,0.0,1.0,0.0,0.0,25.477,1.0,5.257,0.0,0.944,1.0,0.0,0.000,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.782,1.0,1.0,0.0,1.0,1.0,0.000,1.0,1.0,-9.132871,0.000,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.026,1.0,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,286.058,1.393,463.8273093700409,1.0,0.332,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,74931.73631000519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.000,0.073,0.001,1.0,0.0,1.0,125,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,437.984,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,14.231,0.0,1.0,204.435,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,24.682,1.0,1.0,1.0,1.0,0.0,0.000,1.0,1.0,1.0,0.0,0.0,1.0,0.743455497382199,1.0,1.0,1.0,0.0,0.0,1.0,4.856,1.0,0.0,0.000,1.0,1.0,1.0,247.220,1.0,1.0,1.0,1.0,23.226,1.0,1.0,1.0,0.0,1.0,1.0,12600.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1.0,0.0,1.0,0.016,0.0,0.0,0.172,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.565,1.0,1.0,1.0,1.0,589.296,0.49609375,0.000,1.0,0.458,1.0,278.646,1.0,21.342,150.563,0.0,1.0,0.0,0.0,25.156,1.0,9.140,0.0,122.392,1.0,0.0,0.016,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.635,1.0,1.0,0.0,1.0,1.0,0.000,1.0,1.0,-9.123743,0.000,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.031,1.0,1.0,1.0,1.0,0.0,1.0,0.000,1.0,1.0,287.492,1.552,589.3586273193359,1.0,0.298,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,75521.09493732452,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.000,0.068,0.000,0.0,1.0,1.0,126,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,438.431,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14.096,0.0,1.0,204.231,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,24.014,0.0,1.0,1.0,1.0,0.0,0.000,0.0,1.0,1.0,1.0,0.0,1.0,0.7225130890052356,1.0,1.0,1.0,0.0,0.0,1.0,4.720,1.0,0.0,0.031,1.0,0.0,1.0,247.608,1.0,1.0,1.0,0.0,22.369,1.0,1.0,1.0,1.0,1.0,1.0,12700.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.002,1.0,1.0,0.069,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.888,1.0,1.0,1.0,1.0,508.907,0.4865625,0.000,1.0,0.550,1.0,304.168,1.0,23.738,165.792,1.0,1.0,0.0,0.0,28.589,1.0,8.292,0.0,0.929,1.0,0.0,0.003,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.676,1.0,1.0,0.0,0.0,1.0,0.000,1.0,1.0,-8.940095,0.000,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.004,1.0,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,312.785,1.955,508.9765274524689,1.0,0.349,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76030.071464777,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.000,0.046,0.005,1.0,0.0,0.0,127,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,479.053,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15.019,0.0,1.0,222.902,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,27.706,0.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,1.0,0.0,1.0,1.0,0.7172774869109948,1.0,1.0,1.0,0.0,0.0,0.0,5.190,1.0,0.0,0.041,1.0,0.0,1.0,269.319,1.0,0.0,1.0,1.0,25.697,1.0,1.0,1.0,0.0,1.0,1.0,12800.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.013,1.0,0.0,0.103,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.855,1.0,1.0,1.0,1.0,703.903,0.493828125,0.000,1.0,0.506,1.0,338.558,1.0,25.780,181.053,1.0,1.0,0.0,0.0,33.521,0.0,4.099,1.0,146.645,1.0,0.0,0.010,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.542,1.0,1.0,0.0,1.0,1.0,0.000,1.0,1.0,-8.391195,0.000,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.007,1.0,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,347.439,3.334,703.9798140525818,1.0,0.344,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76734.05127882957,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.000,0.054,0.013,1.0,0.0,1.0,128,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,528.970,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,18.268,1.0,1.0,247.323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,32.534,0.0,1.0,1.0,1.0,1.0,0.000,1.0,0.0,1.0,0.0,0.0,1.0,0.7591623036649214,1.0,1.0,1.0,0.0,0.0,1.0,5.452,1.0,0.0,0.040,1.0,0.0,1.0,298.665,1.0,1.0,1.0,0.0,29.100,1.0,1.0,1.0,0.0,1.0,1.0,12900.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.006,0.0,0.0,0.118,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.716,1.0,1.0,1.0,1.0,543.285,0.49671875,0.000,1.0,0.494,0.0,327.996,1.0,24.833,173.613,0.0,1.0,1.0,0.0,31.786,1.0,10.114,0.0,0.959,1.0,0.0,0.007,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.570,1.0,1.0,0.0,1.0,1.0,0.000,1.0,1.0,-8.827503,0.000,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.015,1.0,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,336.342,3.311,543.3631684780121,1.0,0.368,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77277.41444730759,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.000,0.062,0.018,1.0,0.0,1.0,129,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,510.466,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,15.880,1.0,1.0,240.773,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,30.836,0.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,1.0,1.0,0.0,1.0,0.7696335078534031,1.0,1.0,1.0,0.0,0.0,1.0,5.357,1.0,0.0,0.033,1.0,0.0,1.0,290.183,1.0,1.0,1.0,0.0,27.433,1.0,1.0,1.0,0.0,1.0,1.0,13000.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.006,0.0,0.0,0.118,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.788,1.0,1.0,1.0,1.0,686.285,0.495390625,0.000,1.0,0.506,1.0,332.148,1.0,25.181,176.450,0.0,1.0,0.0,0.0,32.324,1.0,6.167,0.0,141.354,1.0,0.0,0.008,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.605,1.0,1.0,0.0,1.0,0.0,0.000,1.0,1.0,-9.0562725,0.000,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.007,1.0,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,340.755,3.189,686.3629367351532,1.0,0.349,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77963.77738404274,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.000,0.057,0.011,1.0,1.0,1.0,130,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,517.693,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,15.074,0.0,1.0,244.484,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,31.379,0.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,1.0,1.0,0.0,1.0,0.7801047120418848,1.0,1.0,1.0,1.0,1.0,1.0,5.516,1.0,0.0,0.035,1.0,0.0,1.0,293.626,1.0,1.0,1.0,0.0,28.079,1.0,1.0,1.0,0.0,1.0,1.0,13100.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.009,0.0,0.0,0.108,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.760,1.0,1.0,1.0,1.0,533.090,0.496328125,0.000,1.0,0.491,1.0,323.252,1.0,24.654,170.855,0.0,1.0,1.0,0.0,31.486,1.0,4.696,0.0,0.957,1.0,1.0,0.011,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.147,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,-7.9722056,0.000,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,331.552,2.907,533.1889584064484,1.0,0.345,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,78496.96634244919,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.000,0.052,0.015,1.0,0.0,1.0,131,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,502.869,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,18.669,1.0,1.0,236.670,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,30.560,0.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,1.0,0.0,0.0,1.0,0.774869109947644,1.0,1.0,1.0,1.0,0.0,1.0,5.420,1.0,0.0,0.030,1.0,0.0,1.0,285.735,1.0,1.0,1.0,0.0,27.576,1.0,1.0,1.0,0.0,1.0,1.0,13200.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1.0,0.0,1.0,0.007,0.0,1.0,0.097,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.741,1.0,1.0,1.0,1.0,672.989,0.49625,0.000,1.0,0.496,1.0,322.109,1.0,24.922,171.435,0.0,1.0,0.0,0.0,31.554,1.0,5.933,0.0,144.481,1.0,1.0,0.007,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.389,1.0,1.0,0.0,1.0,1.0,0.000,1.0,1.0,-8.205132,0.000,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.005,1.0,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,330.513,2.698,673.0581917762756,1.0,0.321,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,79170.02453422546,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.000,0.051,0.010,1.0,1.0,1.0,132,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,502.439,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14.310,0.0,1.0,235.915,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,30.574,0.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,1.0,0.0,0.0,1.0,0.7591623036649214,1.0,1.0,1.0,1.0,1.0,1.0,5.393,1.0,0.0,0.034,1.0,0.0,1.0,284.626,0.0,1.0,1.0,0.0,27.784,1.0,1.0,1.0,1.0,1.0,1.0,13300.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.008,0.0,1.0,0.109,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.764,1.0,1.0,1.0,1.0,534.251,0.493203125,0.000,1.0,0.492,1.0,322.556,1.0,24.217,170.645,1.0,1.0,0.0,1.0,31.539,1.0,7.734,0.0,0.949,1.0,0.0,0.014,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.180,0.0,1.0,0.0,1.0,0.0,0.000,1.0,1.0,-8.309024,0.000,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.015,1.0,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,330.829,2.856,534.3344004154205,1.0,0.353,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,79704.35893464088,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.000,0.050,0.014,1.0,1.0,1.0,133,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,501.948,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,17.776,1.0,1.0,236.407,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,30.593,0.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,1.0,1.0,0.0,1.0,0.7905759162303665,1.0,1.0,1.0,1.0,1.0,1.0,5.355,1.0,0.0,0.027,1.0,0.0,1.0,284.930,1.0,1.0,1.0,0.0,27.658,1.0,1.0,1.0,1.0,1.0,1.0,13400.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1.0,1.0,1.0,0.003,0.0,0.0,0.091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.546,1.0,1.0,1.0,1.0,610.499,0.491015625,0.000,1.0,0.449,1.0,295.478,0.0,22.793,157.404,0.0,1.0,0.0,0.0,28.997,1.0,4.314,0.0,125.529,0.0,0.0,0.013,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.818,1.0,1.0,0.0,1.0,1.0,0.000,1.0,1.0,-9.746662,0.000,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.008,1.0,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,303.255,2.583,610.5761675834656,1.0,0.330,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80314.93510222435,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.000,0.045,0.009,1.0,0.0,1.0,134,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,461.039,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.240,0.0,0.0,216.277,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,28.131,0.0,1.0,0.0,1.0,1.0,0.000,1.0,1.0,1.0,0.0,0.0,1.0,0.7068062827225131,1.0,0.0,1.0,0.0,0.0,1.0,4.942,1.0,0.0,0.025,1.0,0.0,1.0,260.958,1.0,1.0,1.0,0.0,25.472,1.0,1.0,1.0,0.0,1.0,1.0,13500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,0.005,1.0,1.0,0.112,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.635,1.0,1.0,1.0,1.0,484.275,0.4978125,0.000,1.0,0.818,1.0,291.711,1.0,22.897,157.007,1.0,1.0,0.0,0.0,29.208,1.0,6.582,1.0,0.965,1.0,0.0,0.007,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.704,1.0,1.0,1.0,0.0,1.0,0.000,1.0,1.0,-8.956754,0.000,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.006,1.0,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,299.708,2.839,484.3418731689453,1.0,0.338,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,80799.2769753933,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.000,0.043,0.010,1.0,1.0,1.0,135,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,457.091,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.270,0.0,1.0,212.520,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.412,0.0,1.0,1.0,1.0,1.0,0.000,1.0,0.0,1.0,0.0,0.0,0.0,0.7382198952879581,1.0,1.0,1.0,0.0,0.0,1.0,4.904,1.0,0.0,0.022,1.0,0.0,1.0,256.996,1.0,1.0,1.0,0.0,25.496,1.0,1.0,1.0,0.0,1.0,1.0,13600.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
