eval/success_goal_59,z_current_eval_success_rate,time_eval,episode,eval/success_goal_188,eval/success_goal_78,time_infer_social_partner,eval/success_goal_133,eval/success_goal_163,eval/success_goal_1,eval/success_goal_90,eval/success_goal_69,eval/success_goal_5,time_sample_1,eval/success_goal_41,total_duration (s),eval/success_goal_177,eval/success_goal_143,time_store,eval/success_goal_11,eval/success_goal_34,eval/success_goal_150,eval/success_goal_19,time_argwhere,eval/success_goal_8,eval/success_goal_162,eval/success_goal_45,eval/success_goal_47,eval/success_goal_54,eval/success_goal_0,pos_rew_ratio,eval/success_goal_97,eval/success_goal_104,eval/success_goal_61,eval/success_goal_73,eval/success_goal_84,eval/success_goal_64,eval/success_goal_120,eval/success_goal_49,eval/success_goal_142,eval/success_goal_154,eval/success_goal_81,eval/success_goal_141,time_replay,eval/success_goal_56,eval/success_goal_7,eval/success_goal_151,eval/success_goal_124,eval/success_goal_53,eval/success_goal_76,time_recompute_reward,eval/success_goal_139,eval/success_goal_103,eval/success_goal_165,eval/success_goal_138,eval/success_goal_114,eval/success_goal_107,eval/success_goal_180,time_transition_batch,eval/success_goal_82,eval/success_goal_156,eval/success_goal_187,eval/success_goal_75,eval/success_goal_146,eval/success_goal_72,eval/success_goal_71,eval/success_goal_77,eval/success_goal_87,time_sample_shuffle,eval/success_goal_96,eval/success_goal_30,eval/success_goal_122,time_get_classif_samples,eval/success_goal_181,eval/success_goal_21,eval/success_goal_130,eval/success_goal_115,eval/success_goal_66,eval/success_goal_126,eval/success_goal_95,eval/success_goal_112,eval/success_goal_55,eval/success_goal_135,eval/success_goal_158,eval/success_goal_176,eval/success_goal_178,eval/success_goal_186,eval/success_goal_13,eval/success_goal_40,eval/success_goal_51,eval/success_goal_102,eval/success_goal_6,eval/success_goal_15,eval/success_goal_17,eval/success_goal_46,eval/success_goal_179,time_info,eval/success_goal_28,eval/success_goal_38,eval/success_goal_50,eval/success_goal_16,eval/success_goal_128,eval/success_goal_175,eval/success_goal_184,eval/success_goal_9,eval/success_goal_172,eval/success_goal_2,eval/success_goal_12,eval/success_goal_170,eval/success_goal_160,time_batch,time_data_process,time_update,eval/success_goal_68,eval/success_goal_168,eval/success_goal_4,eval/success_goal_123,eval/success_goal_166,eval/success_goal_44,eval/success_goal_153,time_random,eval/success_goal_27,eval/success_goal_108,eval/success_goal_93,eval/success_goal_14,eval/success_goal_89,eval/success_goal_10,eval/success_goal_137,time_epoch,time_pre_replay,eval/success_goal_106,eval/success_goal_132,eval/success_goal_161,time_encoding,eval/success_goal_101,eval/success_goal_70,time_sample_ind,eval/success_goal_48,eval/success_goal_127,eval/success_goal_86,eval/success_goal_140,eval/success_goal_159,eval/success_goal_173,eval/mean_Q,eval/success_goal_85,eval/success_goal_99,eval/success_goal_117,eval/success_goal_119,eval/success_goal_134,eval/success_goal_36,eval/success_goal_105,eval/success_goal_113,eval/success_goal_149,eval/success_goal_20,eval/success_goal_109,eval/success_goal_171,eval/success_goal_42,time_rollout,eval/success_goal_32,eval/success_goal_100,time_goal_sampler,eval/success_goal_52,eval/success_goal_182,eval/success_goal_136,eval/success_goal_60,eval/success_goal_62,eval/success_goal_63,eval/success_goal_131,eval/success_goal_80,time_buffer_sample,eval/success_goal_58,eval/success_goal_183,epoch,eval/success_goal_37,eval/success_goal_57,time_social_partner,eval/success_goal_145,eval/success_goal_121,eval/success_goal_35,eval/success_goal_26,eval/success_goal_152,time_comm,eval/success_goal_3,eval/success_goal_118,time_run_batch,eval/success_goal_79,eval/success_goal_98,eval/success_goal_33,time_reward_func_update,time_train,eval/success_goal_185,eval/success_goal_155,eval/success_goal_174,eval/success_goal_189,epoch_duration (s),eval/success_goal_18,eval/success_goal_148,eval/success_goal_31,eval/success_goal_88,eval/success_goal_116,time_reset,time_store_policy,eval/success_goal_83,time_reward_func_replay,eval/success_goal_39,time_sample_goal,eval/success_goal_91,eval/success_goal_92,eval/success_goal_164,eval/success_goal_74,eval/success_goal_157,eval/success_goal_144,time_scatter_data,eval/success_goal_23,eval/success_goal_22,eval/success_goal_129,eval/success_goal_190,time_env,eval/success_goal_24,eval/success_goal_167,eval/success_goal_25,eval/success_goal_29,eval/success_goal_169,eval/success_goal_94,eval/success_goal_67,eval/success_goal_111,eval/success_goal_43,eval/success_goal_125,eval/success_goal_147,eval/success_goal_110,eval/success_goal_65
1.0,0.5602094240837696,14.586,12600.0,0.0,1.0,0.025,1.0,1.0,1.0,1.0,1.0,1.0,23.896,1.0,80845.09736037254,0.0,1.0,0.008,0.0,0.0,1.0,1.0,0.061,1.0,0.0,1.0,0.0,0.0,1.0,0.497890625,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,257.131,0.0,1.0,0.0,1.0,1.0,0.0,0.583,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.912,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.021,1.0,0.0,0.0,9.931,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.000,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,297.731,10.433,164.783,1.0,0.0,1.0,0.0,1.0,0.0,1.0,23.438,1.0,0.0,1.0,1.0,0.0,1.0,0.0,494.295,26.670,1.0,1.0,0.0,0.000,1.0,0.0,25.873,0.0,1.0,0.0,1.0,1.0,0.0,-6.878169,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.961,0.0,0.0,0.010,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,289.828,0.0,0.0,125,0.0,0.0,0.314,0.0,1.0,1.0,1.0,0.0,0.000,1.0,1.0,0.000,1.0,1.0,1.0,0.959,462.917,0.0,0.0,0.0,0.0,494.3715920448303,0.0,0.0,1.0,1.0,1.0,0.000,0.100,0.0,214.434,1.0,0.014,1.0,1.0,0.0,1.0,0.0,1.0,0.435,1.0,1.0,1.0,1.0,0.000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,0.44502617801047123,14.011,12700.0,0.0,1.0,0.001,1.0,0.0,1.0,0.0,0.0,1.0,22.586,1.0,81450.41838884354,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.054,1.0,0.0,1.0,0.0,0.0,1.0,0.493125,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,252.001,0.0,1.0,0.0,1.0,1.0,1.0,0.515,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.299,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.026,1.0,0.0,0.0,4.813,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.000,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,292.495,5.319,161.938,1.0,1.0,1.0,0.0,0.0,0.0,1.0,22.898,1.0,1.0,0.0,1.0,0.0,1.0,0.0,605.265,25.787,1.0,1.0,0.0,0.000,0.0,0.0,24.945,0.0,1.0,1.0,1.0,1.0,0.0,-7.5762486,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.823,0.0,0.0,0.002,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,284.146,0.0,0.0,126,0.0,0.0,0.280,1.0,0.0,1.0,0.0,0.0,0.000,1.0,0.0,0.000,0.0,0.0,1.0,125.857,454.886,0.0,0.0,0.0,0.0,605.321028470993,0.0,0.0,1.0,0.0,1.0,0.000,0.072,0.0,210.147,1.0,0.017,1.0,0.0,0.0,1.0,0.0,1.0,0.473,0.0,1.0,1.0,1.0,0.000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.46596858638743455,14.179,12800.0,0.0,0.0,0.007,1.0,0.0,1.0,1.0,1.0,1.0,22.923,1.0,81924.80523920059,0.0,1.0,0.019,0.0,0.0,0.0,1.0,0.063,1.0,0.0,1.0,1.0,0.0,1.0,0.498359375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,249.349,0.0,1.0,0.0,1.0,0.0,1.0,0.527,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.921,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.059,0.0,0.0,0.0,4.435,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.000,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,288.531,4.844,160.050,1.0,0.0,1.0,0.0,0.0,1.0,0.0,23.093,1.0,1.0,1.0,1.0,1.0,0.0,0.0,474.298,25.606,0.0,1.0,0.0,0.000,0.0,0.0,24.938,1.0,0.0,0.0,1.0,0.0,0.0,-6.6983104,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.796,1.0,1.0,0.005,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,280.320,1.0,0.0,127,0.0,0.0,0.381,0.0,1.0,1.0,1.0,0.0,0.000,1.0,0.0,0.000,0.0,1.0,0.0,0.948,449.015,0.0,0.0,0.0,0.0,474.38685035705566,0.0,0.0,1.0,1.0,0.0,0.000,0.112,0.0,207.456,1.0,0.003,0.0,1.0,0.0,1.0,0.0,1.0,0.388,0.0,1.0,0.0,1.0,0.000,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.5445026178010471,14.169,12900.0,0.0,1.0,0.009,1.0,0.0,1.0,1.0,1.0,1.0,23.448,0.0,82542.01660299301,0.0,1.0,0.005,0.0,0.0,0.0,0.0,0.072,1.0,0.0,1.0,0.0,0.0,1.0,0.492734375,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,254.698,0.0,0.0,0.0,1.0,1.0,1.0,0.585,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.953,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.033,1.0,0.0,0.0,7.683,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,295.252,8.183,163.091,1.0,1.0,1.0,1.0,0.0,1.0,1.0,23.302,1.0,1.0,1.0,0.0,0.0,1.0,0.0,617.141,26.331,1.0,1.0,0.0,0.000,1.0,0.0,25.489,1.0,1.0,1.0,1.0,0.0,1.0,-5.9162083,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.021,0.0,1.0,0.021,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,287.088,1.0,1.0,128,0.0,1.0,0.378,0.0,1.0,1.0,0.0,0.0,0.000,1.0,0.0,0.000,1.0,1.0,1.0,130.511,458.789,1.0,0.0,1.0,0.0,617.2113637924194,0.0,0.0,1.0,1.0,1.0,0.000,0.080,0.0,212.273,1.0,0.004,1.0,1.0,0.0,1.0,0.0,1.0,0.438,0.0,1.0,1.0,1.0,0.000,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1.0,0.5445026178010471,14.076,13000.0,0.0,1.0,0.003,1.0,0.0,1.0,1.0,1.0,1.0,24.155,1.0,83030.76542162895,1.0,1.0,0.002,0.0,1.0,0.0,1.0,0.047,1.0,0.0,1.0,0.0,0.0,1.0,0.493046875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,256.916,0.0,1.0,1.0,1.0,1.0,1.0,0.481,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.035,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.008,0.0,0.0,1.0,4.695,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.000,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,297.898,5.196,164.849,1.0,0.0,1.0,1.0,0.0,0.0,0.0,23.805,1.0,0.0,1.0,1.0,0.0,1.0,0.0,488.690,27.073,1.0,1.0,0.0,0.000,1.0,0.0,26.277,1.0,1.0,1.0,1.0,0.0,0.0,-5.9294,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.933,0.0,0.0,0.001,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,289.925,0.0,0.0,129,0.0,1.0,0.276,0.0,1.0,0.0,1.0,0.0,0.000,1.0,0.0,0.000,0.0,1.0,1.0,0.925,463.169,1.0,0.0,0.0,0.0,488.74881863594055,0.0,0.0,1.0,1.0,1.0,0.000,0.105,1.0,214.169,1.0,0.006,0.0,1.0,0.0,0.0,0.0,1.0,0.485,0.0,1.0,1.0,0.0,0.000,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.0,0.46596858638743455,14.147,13100.0,1.0,1.0,0.004,0.0,1.0,1.0,0.0,1.0,1.0,23.810,1.0,83639.88768529892,0.0,1.0,0.007,0.0,0.0,0.0,1.0,0.039,1.0,0.0,1.0,0.0,1.0,1.0,0.49765625,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,253.930,0.0,1.0,0.0,1.0,0.0,0.0,0.522,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.936,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.055,1.0,0.0,0.0,5.649,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,295.089,6.126,162.388,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.449,1.0,1.0,1.0,1.0,0.0,1.0,0.0,609.052,26.546,1.0,1.0,0.0,0.000,0.0,0.0,25.858,1.0,0.0,0.0,1.0,1.0,0.0,-6.361158,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.968,1.0,0.0,0.003,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,286.686,0.0,0.0,130,1.0,1.0,0.301,0.0,1.0,0.0,0.0,1.0,0.000,1.0,0.0,0.000,1.0,1.0,1.0,125.557,457.859,0.0,0.0,0.0,0.0,609.1222636699677,0.0,0.0,1.0,1.0,1.0,0.000,0.084,1.0,212.351,1.0,0.003,0.0,1.0,0.0,0.0,0.0,1.0,0.458,1.0,0.0,1.0,0.0,0.000,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.5235602094240838,13.862,13200.0,0.0,1.0,0.023,0.0,1.0,1.0,0.0,1.0,1.0,24.338,1.0,84122.43944811821,0.0,1.0,0.002,0.0,0.0,0.0,1.0,0.014,1.0,1.0,1.0,0.0,1.0,1.0,0.49875,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,253.158,0.0,1.0,1.0,1.0,0.0,0.0,0.480,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.870,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.034,1.0,0.0,0.0,4.573,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.000,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,294.114,5.067,162.913,1.0,0.0,1.0,0.0,1.0,1.0,1.0,23.223,1.0,1.0,0.0,1.0,0.0,1.0,0.0,482.487,26.979,1.0,1.0,0.0,0.000,0.0,0.0,26.306,1.0,0.0,1.0,1.0,0.0,0.0,-6.6293488,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.832,1.0,0.0,0.006,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,286.485,0.0,0.0,131,0.0,1.0,0.367,0.0,1.0,1.0,1.0,0.0,0.000,1.0,0.0,0.000,0.0,1.0,1.0,0.941,457.322,0.0,0.0,0.0,1.0,482.55176281929016,0.0,0.0,1.0,1.0,0.0,0.000,0.089,1.0,211.134,1.0,0.005,1.0,1.0,0.0,1.0,1.0,1.0,0.457,1.0,0.0,1.0,0.0,0.000,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
0.0,0.581151832460733,30.756,13300.0,0.0,1.0,0.031,0.0,0.0,1.0,1.0,1.0,1.0,27.047,1.0,85113.8174841404,0.0,1.0,0.001,0.0,0.0,0.0,1.0,0.082,1.0,0.0,1.0,0.0,0.0,1.0,0.494609375,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,291.057,0.0,1.0,0.0,0.0,0.0,1.0,0.553,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.680,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.097,0.0,0.0,0.0,12.107,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.000,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,337.601,12.722,386.979,1.0,0.0,1.0,1.0,0.0,1.0,1.0,27.046,1.0,1.0,1.0,1.0,0.0,1.0,1.0,991.162,30.802,1.0,1.0,1.0,0.000,0.0,1.0,29.903,0.0,1.0,0.0,0.0,0.0,1.0,-6.1140676,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.439,0.0,1.0,0.016,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,328.456,1.0,0.0,132,1.0,1.0,0.309,1.0,1.0,1.0,0.0,0.0,0.000,1.0,1.0,0.000,0.0,1.0,1.0,216.787,725.005,0.0,0.0,1.0,0.0,991.3780360221863,0.0,0.0,1.0,1.0,0.0,0.000,0.125,1.0,243.236,1.0,0.019,1.0,1.0,0.0,0.0,0.0,1.0,0.566,1.0,0.0,1.0,0.0,0.000,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1.0,0.612565445026178,29.002,13400.0,0.0,1.0,0.063,1.0,0.0,1.0,1.0,1.0,1.0,45.789,1.0,85989.19600439072,0.0,1.0,0.002,0.0,0.0,1.0,0.0,0.098,1.0,0.0,1.0,0.0,0.0,1.0,0.492265625,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,434.377,0.0,1.0,0.0,0.0,1.0,1.0,0.772,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.245,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.032,1.0,0.0,1.0,13.431,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.000,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,508.672,14.480,309.724,1.0,0.0,1.0,1.0,0.0,1.0,1.0,44.950,0.0,1.0,0.0,1.0,0.0,1.0,0.0,875.219,50.632,0.0,1.0,1.0,0.000,0.0,1.0,49.142,1.0,1.0,1.0,1.0,0.0,0.0,-6.8066454,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.218,1.0,1.0,0.016,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,494.416,1.0,1.0,133,1.0,1.0,0.608,1.0,1.0,1.0,1.0,0.0,0.000,1.0,1.0,0.000,1.0,1.0,1.0,1.637,819.047,1.0,0.0,0.0,0.0,875.3785202503204,0.0,0.0,1.0,1.0,1.0,0.000,0.157,1.0,357.554,0.0,0.033,1.0,1.0,0.0,1.0,0.0,1.0,0.915,1.0,1.0,0.0,1.0,0.000,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,0.4712041884816754,28.411,13500.0,0.0,1.0,0.001,0.0,1.0,1.0,1.0,1.0,1.0,44.151,0.0,87077.4074652195,0.0,1.0,0.024,0.0,0.0,1.0,1.0,0.127,1.0,0.0,1.0,0.0,0.0,1.0,0.4978125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,418.485,1.0,0.0,0.0,0.0,0.0,0.0,0.592,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.331,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.075,1.0,0.0,0.0,13.291,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.000,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,490.819,14.298,297.759,1.0,0.0,1.0,1.0,1.0,1.0,0.0,43.106,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1088.050,49.375,1.0,1.0,0.0,0.000,0.0,0.0,47.622,1.0,0.0,0.0,1.0,0.0,1.0,-7.34772,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.104,0.0,0.0,0.024,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,476.526,1.0,0.0,134,0.0,1.0,0.528,0.0,1.0,1.0,0.0,0.0,0.000,1.0,0.0,0.000,1.0,1.0,1.0,246.321,789.153,0.0,0.0,0.0,0.0,1088.2114608287811,0.0,0.0,1.0,1.0,1.0,0.000,0.133,1.0,344.971,0.0,0.055,1.0,1.0,0.0,1.0,0.0,1.0,0.833,0.0,0.0,1.0,0.0,0.000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,0.6020942408376964,29.388,13600.0,1.0,1.0,0.000,0.0,0.0,1.0,1.0,1.0,1.0,46.550,1.0,87968.98876976967,0.0,1.0,0.016,0.0,1.0,0.0,1.0,0.051,1.0,0.0,0.0,0.0,0.0,1.0,0.4971875,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,437.373,0.0,1.0,0.0,1.0,0.0,1.0,0.984,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.989,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.064,1.0,1.0,0.0,20.489,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.000,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,513.489,21.505,313.817,1.0,0.0,1.0,1.0,0.0,0.0,0.0,45.432,1.0,1.0,0.0,1.0,0.0,0.0,0.0,891.425,51.247,1.0,0.0,0.0,0.000,0.0,0.0,49.680,1.0,1.0,0.0,1.0,1.0,0.0,-6.8382897,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.777,0.0,1.0,0.000,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,498.198,1.0,0.0,135,1.0,1.0,0.592,0.0,1.0,1.0,0.0,0.0,0.000,1.0,0.0,0.000,1.0,1.0,1.0,1.890,828.043,0.0,1.0,1.0,0.0,891.5813045501709,0.0,0.0,1.0,0.0,1.0,0.000,0.186,1.0,359.998,1.0,0.009,1.0,1.0,0.0,1.0,0.0,1.0,0.905,1.0,1.0,1.0,0.0,0.000,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.612565445026178,25.515,13700.0,0.0,0.0,0.040,0.0,0.0,1.0,1.0,1.0,1.0,49.352,1.0,89136.3232460022,0.0,1.0,0.016,0.0,0.0,0.0,1.0,0.089,1.0,0.0,1.0,0.0,1.0,1.0,0.494921875,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,465.480,1.0,1.0,1.0,1.0,0.0,1.0,0.780,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.519,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.074,0.0,1.0,0.0,4.386,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,545.501,5.464,335.063,0.0,0.0,1.0,0.0,0.0,1.0,0.0,48.453,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1167.194,54.467,1.0,0.0,0.0,0.000,0.0,0.0,53.053,1.0,1.0,1.0,1.0,0.0,1.0,-6.600917,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.381,1.0,1.0,0.024,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,529.618,1.0,0.0,136,1.0,1.0,0.733,0.0,0.0,1.0,0.0,1.0,0.000,1.0,0.0,0.000,0.0,1.0,0.0,243.604,881.319,1.0,0.0,0.0,0.0,1167.3344762325287,0.0,0.0,1.0,1.0,1.0,0.000,0.160,1.0,382.991,1.0,0.001,1.0,1.0,0.0,0.0,1.0,1.0,0.966,1.0,1.0,0.0,0.0,0.000,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
